,MONTH,DOW,AGENCY_ID,ROUTE_SHORT_NAME,DIR,SEQ,NUMDAYS,OBSDAYS,TRIP_STOPS,OBS_TRIP_STOPS,IMP_TRIP_STOPS,WGT_TRIP_STOPS,STOP_ID,ROUTE_LONG_NAME,ROUTE_TYPE,TRIP_HEADSIGN,HEADWAY_S,FARE,STOPNAME,STOPNAME_AVL,EOL,SOL,TIMEPOINT,ARRIVAL_TIME_DEV,DEPARTURE_TIME_DEV,DWELL_S,DWELL,RUNTIME_S,RUNTIME,TOTTIME_S,TOTTIME,SERVMILES_S,SERVMILES,RUNSPEED_S,RUNSPEED,TOTSPEED_S,TOTSPEED,ONTIME5,ON,OFF,LOAD_ARR,LOAD_DEP,PASSMILES,PASSHOURS,WAITHOURS,FULLFARE_REV,PASSDELAY_DEP,PASSDELAY_ARR,RDBRDNGS,DOORCYCLES,WHEELCHAIR,BIKERACK,CAPACITY,VC,CROWDED,CROWDHOURS,Total_Pop,Total_Housing_Units,VAC_RATE,OCC_RATE,AVG_HH_SIZE,POP_DEN_ACS,HH_DEN_ACS,HU_DEN_ACS,BART_TOS,BART_FROMS,CALTRAIN_ON,CALTRAIN_OFF,MUNI_RAIL_BOARDINGS,MUNI_RAIL_ALIGHTINGS,BIKE_ALIGHTINGS,BIKE_DOCKCOUNT,BIKE_BOARDINGS,NUM_BUS_STOPS,EDD_EMP,FREQ_S,PARK_HOURLY_AVG_ON,TRANSBAY,EDHLTH_RAC_DEN,EDHLTH_WAC_DEN,EMP_RAC_DEN,EMP_WAC_DEN,HOUSING_09_DEN,LEISER_RAC_DEN,LEISER_WAC_DEN,OTHER_RAC_DEN,OTHER_WAC_DEN,SHR_HH_0VEH,SHR_INCOME_0_15,SHR_INCOME_100P,SHR_INCOME_15_50,SHR_INCOME_50_100,PARK_12_HR_OFF_PUB,PARK_1_HR_OFF_PUB,PARK_2_HR_OFF_PUB,PARK_3_HR_OFF_PUB,PARK_4_HR_OFF_PUB,PARK_DAY_OFF_PUB,PARK_DAY_DISCOUNT_OFF_PUB,RETAIL_RAC_DEN,RETAIL_WAC_DEN,AVG_TT_TO_WORK_MINUTES,PARKING_RATE_OFF_RESIDENTIAL,EXCLUDE,AVG_RIDE,LOG_RIDERS,AVG_BART,CALTRAIN_AVG,MUNI_RAIL_AVG,BIKE_AVG,PARK_12_HR_OFF_PUB_LOG,BIKE_BOARDINGS_LOG,BIKE_ALIGHTINGS_LOG,BIKE_AVG_LOG,PARK_1_HR_OFF_PUB_LOG,PARK_2_HR_OFF_PUB_LOG,PARK_3_HR_OFF_PUB_LOG,PARK_4_HR_OFF_PUB_LOG,AVG_BART_LOG,AVG_HH_SIZE_LOG,PARK_HOURLY_AVG_ON_LOG,EDD_EMP_LOG,AVG_TT_TO_WORK_MINUTES_LOG,BART_FROMS_LOG,BART_TOS_LOG,CALTRAIN_AVG_LOG,CALTRAIN_OFF_LOG,CALTRAIN_ON_LOG,CAPACITY_LOG,CROWDED_LOG,CROWDHOURS_LOG,PARK_DAY_DISCOUNT_OFF_PUB_LOG,PARK_DAY_OFF_PUB_LOG,DWELL_LOG,DWELL_S_LOG,EDHLTH_RAC_DEN_LOG,EDHLTH_WAC_DEN_LOG,EMP_RAC_DEN_LOG,EMP_WAC_DEN_LOG,FARE_LOG,FREQ_S_LOG,FULLFARE_REV_LOG,HEADWAY_S_LOG,HH_DEN_ACS_LOG,HOUSING_09_DEN_LOG,HU_DEN_ACS_LOG,LEISER_RAC_DEN_LOG,LEISER_WAC_DEN_LOG,MUNI_RAIL_ALIGHTINGS_LOG,MUNI_RAIL_AVG_LOG,MUNI_RAIL_BOARDINGS_LOG,NUM_BUS_STOPS_LOG,OCC_RATE_LOG,OFF_LOG,ON_LOG,ONTIME5_LOG,OTHER_RAC_DEN_LOG,OTHER_WAC_DEN_LOG,PARKING_RATE_OFF_RESIDENTIAL_LOG,PASSDELAY_ARR_LOG,PASSDELAY_DEP_LOG,PASSHOURS_LOG,PASSMILES_LOG,POP_DEN_ACS_LOG,RDBRDNGS_LOG,RETAIL_RAC_DEN_LOG,RETAIL_WAC_DEN_LOG,RUNSPEED_LOG,RUNSPEED_S_LOG,RUNTIME_LOG,RUNTIME_S_LOG,SHR_HH_0VEH_LOG,SHR_INCOME_0_15_LOG,SHR_INCOME_100P_LOG,SHR_INCOME_15_50_LOG,SHR_INCOME_50_100_LOG,TOTSPEED_LOG,TOTSPEED_S_LOG,TOTTIME_LOG,TOTTIME_S_LOG,Total_Housing_Units_LOG,Total_Pop_LOG,VAC_RATE_LOG,VC_LOG,WAITHOURS_LOG,DIST_FROM_LAST_STOP,DIST_FROM_LAST_STOP_LOG,SERVMILES_S_LOG,EOL_SOL,LIMITED,EXPRESS,CAL_STATION,CLOSE_STOP
5927,2009-10-01,1,SFMTA,K-OWL,0,94,22,2.0,1,0,0.0,1.0,6739,,3,BALBOA PARK STATION,,2.0,WEST PORTAL STATION,WEST PORTAL STATION N-FS/,0,0,1.0,0.4633333333333333,0.6666666666666666,0.0,0.2,2.299999999999999,1.6133333333333333,2.299999999999999,1.8133333333333328,0.6240000000000001,0.624,16.28,20.65,16.28,20.65,0.6666666666666666,0.0,1.6666666666666667,6.666666666666668,5.0,4.159999999999998,0.20377777777777767,,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,63.0,0.1058201058201058,0.0,0.0,5625.0,2190.0,0.04931506849315069,0.9506849315068492,2.7017291066282416,18.335475235035986,6.7865705669946506,7.138611691507343,0.0,0.0,0.0,0.0,2579.0,3318.0,,,,4.0,470.0,,200.0,0.0,38.86828834387009,44.17035516813868,159.48364497531247,449.73459767290086,132.11303964810998,14.978062013091009,253.7722796659449,95.64787562691362,118.06738835835323,0.05763688760806916,0.04082612872238232,0.5677233429394812,0.17002881844380405,0.2214217098943324,,,,,,,,9.989418991437713,33.72457448046395,28.8,1.6084529509999999,0,0.8333333333333334,0.6061358035703156,0.0,0.0,2948.5,,,,,,,,,,0.0,1.308800036603079,5.303304908059076,6.154858094016418,3.3945083935113587,0.0,0.0,0.0,0.0,0.0,4.1588830833596715,0.0,0.0,,,0.1823215567939546,0.0,3.685581229542939,3.8104410125565362,5.078192036912522,6.110878691056788,1.0986122886681098,,0.0,,2.052400527648291,4.891198689408672,2.096619611599607,2.7712166572070944,5.540370125259833,8.107418811719974,7.98939094344313,7.855544677915663,1.6094379124341003,0.6681805578294843,0.9808292530117263,0.0,0.5108256237659906,4.571074225349801,4.7796896215562334,0.958757306514885,0.0,0.0,0.1854647598994876,1.6409365794934712,2.961941503760873,0.0,2.3969328999968837,3.547447634583007,3.075005454448499,2.8495497633759097,0.9606265456942068,1.1939224684724343,0.05603706810771099,0.04001475236144487,0.4496244669090834,0.15702837965487354,0.20001551624720557,3.075005454448499,2.8495497633759097,1.0343700199397559,1.1939224684724343,7.692113339595466,8.635153989049803,0.0481376355981545,0.10058723690516862,,,,0.48489224173948625,0,0,0,0,0
5928,2009-10-01,1,SFMTA,K-OWL,0,116,22,2.0,1,0,0.0,1.0,7125,,3,BALBOA PARK STATION,,2.0,WEST PORTAL AVE & 14TH AVE,WEST PORTAL AVE&14TH AVE,0,0,0.0,0.07666666666666662,0.10333333333333328,0.0,0.02666666666666667,1.4699999999999995,0.8766666666666666,1.4699999999999995,0.9033333333333332,0.2640000000000002,0.264,10.78,17.54,10.78,17.54,0.6666666666666666,0.3333333333333333,0.0,5.0,5.333333333333333,1.32,0.07805555555555556,,0.6666666666666666,0.2433333333333333,0.21666666666666667,0.0,1.0,0.0,0.0,63.0,0.07936507936507936,0.0,0.0,5625.0,2190.0,0.04931506849315069,0.9506849315068492,2.7017291066282416,18.335475235035986,6.7865705669946506,7.138611691507343,0.0,0.0,0.0,0.0,613.0,585.0,,,,2.0,329.0,,200.0,0.0,41.078478162843744,53.313991970219604,188.9803442387976,360.04548558785416,152.80806030202788,17.974655375043657,68.86519846186326,121.24986931377113,195.7938291298883,0.05763688760806916,0.04082612872238232,0.5677233429394812,0.17002881844380405,0.2214217098943324,,,,,,,,8.677341387139121,42.072466025883045,28.8,1.313009569,0,0.16666666666666666,0.15415067982725836,0.0,0.0,599.0,,,,,,,,,,0.0,1.308800036603079,5.303304908059076,5.799092654460526,3.3945083935113587,0.0,0.0,0.0,0.0,0.0,4.1588830833596715,0.0,0.0,,,0.026317308317373358,0.0,3.739536402443813,3.994781872755925,5.2469206154342745,5.889003949254013,1.0986122886681098,,0.5108256237659906,,2.052400527648291,5.035705463383795,2.096619611599607,2.9431041610637263,4.246567649176244,6.373319789577012,6.396929655216146,6.419994928147142,1.0986122886681098,0.6681805578294843,0.0,0.28768207245178085,0.5108256237659906,4.806067059346403,5.2821566280792265,0.838549520292193,0.19611487892629054,0.21779594498761437,0.07515900692470492,0.8415671856782188,2.961941503760873,0.0,2.269787213476309,3.762883953658266,2.919930560137709,2.4664031782234406,0.6294971534834892,0.9042181506398858,0.05603706810771099,0.04001475236144487,0.4496244669090834,0.15702837965487354,0.20001551624720557,2.919930560137709,2.4664031782234406,0.6436067349998091,0.9042181506398858,7.692113339595466,8.635153989049803,0.0481376355981545,0.07637297878457396,,,,0.23428129572466586,0,0,0,0,0
5929,2009-10-01,1,SFMTA,K-OWL,0,117,22,2.0,1,0,0.0,1.0,6503,,3,BALBOA PARK STATION,,2.0,WEST PORTAL/SLOAT/ST FRANCIS CIRCLE,SAINT FRANCIS CIRCLE NW-N,0,0,1.0,0.36000000000000004,0.51,0.0,0.15,1.5300000000000005,1.79,1.5300000000000005,1.94,0.2670000000000001,0.267,10.47,8.26,10.47,8.26,0.6666666666666666,0.0,0.0,5.333333333333333,5.333333333333333,1.4240000000000002,0.15694444444444444,,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,63.0,0.08465608465608465,0.0,0.0,5625.0,2190.0,0.04931506849315069,0.9506849315068492,2.7017291066282416,18.335475235035986,6.7865705669946506,7.138611691507343,0.0,0.0,0.0,0.0,851.0,786.0,,,,3.0,4.0,,0.0,0.0,18.26906853939132,29.582416363057856,93.79422335824016,57.30302360278265,102.23237186792505,15.324194657186627,1.6742482265466705,52.432429345266065,18.81323577885244,0.05763688760806916,0.04082612872238232,0.5677233429394812,0.17002881844380405,0.2214217098943324,,,,,,,,7.768530816396183,7.2331232343256815,28.8,1.357441146,0,0.0,0.0,0.0,0.0,818.5,,,,,,,,,,0.0,1.308800036603079,0.0,1.6094379124341003,3.3945083935113587,0.0,0.0,0.0,0.0,0.0,4.1588830833596715,0.0,0.0,,,0.13976194237515863,0.0,2.9585011439145172,3.420425215137773,4.551708472364701,4.065653954838077,1.0986122886681098,,0.0,,2.052400527648291,4.636982484750645,2.096619611599607,2.792648342073456,0.9836683040447436,6.668228248417403,6.7086943981838845,6.747586526829315,1.3862943611198906,0.6681805578294843,0.0,0.0,0.5108256237659906,3.978417852749377,2.9863501880508965,0.8575767706327312,0.0,0.0,0.14578243015674178,0.8854190682070682,2.961941503760873,0.0,2.1711692685643467,2.108165436542134,2.225704048658088,2.4397349311412793,1.0260415958332743,0.928219302739429,0.05603706810771099,0.04001475236144487,0.4496244669090834,0.15702837965487354,0.20001551624720557,2.225704048658088,2.4397349311412793,1.0784095813505903,0.928219302739429,7.692113339595466,8.635153989049803,0.0481376355981545,0.08126296407876579,,,,0.2366519013390021,0,0,0,0,0
5930,2009-10-01,1,SFMTA,K-OWL,0,118,22,2.0,1,0,0.0,1.0,5141,,3,BALBOA PARK STATION,,2.0,JUNIPERO SERRA BLVD & SLOAT BLVD,JUNIPERO SERRA&SLOAT BLVD,0,0,0.0,0.5333333333333333,0.5333333333333333,0.0,0.0,0.10000000000000003,0.12333333333333335,0.10000000000000003,0.12333333333333335,0.035000000000000024,0.035,21.0,17.03,21.0,17.03,0.6666666666666666,0.0,0.0,5.333333333333333,5.333333333333333,0.18666666666666668,0.010833333333333334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.08465608465608465,0.0,0.0,6748.0,2380.0,0.03277310924369748,0.9672268907563024,2.9313640312771505,14.747334558436314,5.030877912495613,5.201342064178784,0.0,0.0,0.0,0.0,851.0,786.0,,,,3.0,3.0,,200.0,0.0,16.65482761075418,20.471122182149035,91.22980446423176,55.849933328455975,88.79410113611068,15.319014890470871,1.5836465086821487,52.154484406990655,20.19804817606501,0.0069504778453518675,0.01216333622936577,0.6333622936576889,0.1155516941789748,0.2389226759339705,,,,,,,,7.101477556016076,13.597116461559775,24.8,1.631578947,0,0.0,0.0,0.0,0.0,818.5,,,,,,,,,,0.0,1.3689864474121438,5.303304908059076,1.3862943611198906,3.250374491927572,0.0,0.0,0.0,0.0,0.0,4.1588830833596715,0.0,0.0,,,0.0,0.0,2.871009265002697,3.0667088779746794,4.524283337156817,4.040415047433429,1.0986122886681098,,0.0,,1.7968925909370752,4.49751928424309,1.8247657305908551,2.792330985610595,0.9492017765167676,6.668228248417403,6.7086943981838845,6.747586526829315,1.3862943611198906,0.6766248813853356,0.0,0.0,0.5108256237659906,3.973202473890885,3.0539091102727802,0.9675840261217056,0.0,0.0,0.01077507316795837,0.17114825619582946,2.756671116564892,0.0,2.092046459365896,2.680824006575185,2.8920370372152258,3.091042453358316,0.11630045569616063,0.09531017980432493,0.006926434617869162,0.012089957277918355,0.49064064710211214,0.10934907552802375,0.21424219225235858,2.8920370372152258,3.091042453358316,0.11630045569616063,0.09531017980432493,7.7752758464868625,8.817149624743406,0.03224752346045985,0.08126296407876579,,,,0.03440142671733232,0,0,0,0,0
5931,2009-10-01,1,SFMTA,K-OWL,0,119,22,2.0,1,0,0.0,1.0,5792,,3,BALBOA PARK STATION,,2.0,OCEAN AVE & JUNIPERO SERRA BLVD,OCEAN AVE & JUNIPERO SERR,0,0,0.0,0.92,1.02,0.0,0.1,0.7200000000000002,1.106666666666667,0.7200000000000002,1.2066666666666666,0.231,0.231,19.25,11.49,19.25,11.49,1.0,0.0,1.3333333333333333,5.333333333333333,4.0,1.232,0.12072222222222224,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,63.0,0.08465608465608465,0.0,0.0,6748.0,2380.0,0.03277310924369748,0.9672268907563024,2.9313640312771505,14.747334558436314,5.030877912495613,5.201342064178784,0.0,0.0,0.0,0.0,385.0,484.0,,,,2.0,164.0,,200.0,0.0,17.088730572145813,87.63502491511268,69.46238582904536,169.90069188143462,54.22218571813218,3.3492651710840105,6.010704679439441,44.72277293332042,59.915248435771574,0.0069504778453518675,0.01216333622936577,0.6333622936576889,0.1155516941789748,0.2389226759339705,,,,,,,,4.301617152495111,16.339713851110965,24.8,1.637426901,0,0.6666666666666666,0.5108256237659906,0.0,0.0,434.5,,,,,,,,,,0.0,1.3689864474121438,5.303304908059076,5.10594547390058,3.250374491927572,0.0,0.0,0.0,0.0,0.0,4.1588830833596715,0.0,0.0,,,0.09531017980432493,0.0,2.895289124039819,4.484527094563612,4.255079033098349,5.14108263857113,1.0986122886681098,,0.0,,1.7968925909370752,4.011364787720331,1.8247657305908551,1.4700069046433735,1.947438220878582,6.184148890937483,6.0764947962925575,5.955837369464831,1.0986122886681098,0.6766248813853356,0.8472978603872034,0.0,0.6931471805599453,3.822596487422545,4.109483528198638,0.9698037831574464,0.0,0.0,0.11397331875604891,0.8028980445190645,2.756671116564892,0.0,1.6680118971297713,2.8529994689734965,2.5249283241374862,3.0081547935525483,0.7451069194906564,0.5423242908253618,0.006926434617869162,0.012089957277918355,0.49064064710211214,0.10934907552802375,0.21424219225235858,2.5249283241374862,3.0081547935525483,0.7914830812808071,0.5423242908253618,7.7752758464868625,8.817149624743406,0.03224752346045985,0.08126296407876579,,,,0.20782684720231653,0,0,0,0,0
5932,2009-10-01,1,SFMTA,K-OWL,0,120,22,2.0,1,0,0.0,1.0,5807,,3,BALBOA PARK STATION,,2.0,OCEAN AVE & SAN LEANDRO WAY,OCEAN AVE&SAN LEANDRO WAY,0,0,0.0,1.06,1.06,0.0,0.0,0.42,0.4566666666666667,0.42,0.4566666666666667,0.1400000000000001,0.14,20.0,18.39,20.0,18.39,1.0,0.0,0.0,4.0,4.0,0.56,0.027555555555555555,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.06349206349206349,0.0,0.0,6748.0,2380.0,0.03277310924369748,0.9672268907563024,2.9313640312771505,14.747334558436314,5.030877912495613,5.201342064178784,0.0,0.0,0.0,0.0,113.0,170.0,,,,0.0,110.0,,200.0,0.0,21.908808692332663,61.70042330883229,101.28107673684865,111.44237429976448,88.49302299233338,11.500184660434293,0.0,61.81295344218176,48.95557889506002,0.0069504778453518675,0.01216333622936577,0.6333622936576889,0.1155516941789748,0.2389226759339705,,,,,,,,6.059129941899926,0.7863720958721739,24.8,1.637426901,0,0.0,0.0,0.0,0.0,141.5,,,,,,,,,,0.0,1.3689864474121438,5.303304908059076,4.709530201312334,3.250374491927572,0.0,0.0,0.0,0.0,0.0,4.1588830833596715,0.0,0.0,,,0.0,0.0,3.1315214956516946,4.138368198953123,4.627724677712594,4.72244086196413,1.0986122886681098,,0.0,,1.7968925909370752,4.494160666849207,1.8247657305908551,2.5257434170338815,0.0,5.14166355650266,4.959341999708705,4.736198448394496,0.0,0.6766248813853356,0.0,0.0,0.6931471805599453,4.140161317207347,3.911134188448536,0.9698037831574464,0.0,0.0,0.02718273459380227,0.44468582126144574,2.756671116564892,0.0,1.9543218062195338,0.5801868011084304,2.9647574692545606,3.044522437723423,0.3761507204393892,0.35065687161316933,0.006926434617869162,0.012089957277918355,0.49064064710211214,0.10934907552802375,0.21424219225235858,2.9647574692545606,3.044522437723423,0.3761507204393892,0.35065687161316933,7.7752758464868625,8.817149624743406,0.03224752346045985,0.061557892999433365,,,,0.1310282624064042,0,0,0,0,0
5933,2009-10-01,1,SFMTA,K-OWL,0,121,22,2.0,1,0,0.0,1.0,5780,,3,BALBOA PARK STATION,,2.0,OCEAN AVE & APTOS AVE,OCEAN AVE&APTOS AVE W-NS/,0,0,0.0,1.1233333333333333,1.1233333333333333,0.0,0.0,0.45,0.51,0.45,0.51,0.13900000000000007,0.139,18.53,16.35,18.53,16.35,1.0,0.0,0.0,4.0,4.0,0.556,0.028,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.06349206349206349,0.0,0.0,6748.0,2380.0,0.03277310924369748,0.9672268907563024,2.9313640312771505,14.747334558436314,5.030877912495613,5.201342064178784,0.0,0.0,0.0,0.0,285.0,416.0,,,,2.0,9.0,,0.0,0.0,31.70036108688833,21.729789741670185,138.0874054276182,36.667048832607954,89.94340381215437,11.344478005361138,0.0,82.23185188166053,14.731231841136234,0.0069504778453518675,0.01216333622936577,0.6333622936576889,0.1155516941789748,0.2389226759339705,,,,,,,,12.810714453708176,0.20602724980152745,24.8,1.6493018259999999,0,0.0,0.0,0.0,0.0,350.5,,,,,,,,,,0.0,1.3689864474121438,0.0,2.302585092994046,3.250374491927572,0.0,0.0,0.0,0.0,0.0,4.1588830833596715,0.0,0.0,,,0.0,0.0,3.487386120254728,3.1236763875651867,4.935102551534766,3.628785675991202,1.0986122886681098,,0.0,,1.7968925909370752,4.510237376904176,1.8247657305908551,2.513208838011792,0.0,6.0330862217988015,5.86220971125072,5.655991810819852,1.0986122886681098,0.6766248813853356,0.0,0.0,0.6931471805599453,4.42163010968061,2.7556480255829037,0.9742961433991584,0.0,0.0,0.02761516703297339,0.4421184257561999,2.756671116564892,0.0,2.6254447006020736,0.18733169324170582,2.8535925063928684,2.9719517448885875,0.412109650826833,0.371563556432483,0.006926434617869162,0.012089957277918355,0.49064064710211214,0.10934907552802375,0.21424219225235858,2.8535925063928684,2.9719517448885875,0.412109650826833,0.371563556432483,7.7752758464868625,8.817149624743406,0.03224752346045985,0.061557892999433365,,,,0.1301506844650451,0,0,0,0,0
5934,2009-10-01,1,SFMTA,K-OWL,0,122,22,2.0,1,0,0.0,1.0,5786,,3,BALBOA PARK STATION,,2.0,OCEAN AVE & CERRITOS AVE,OCEAN AVE&CERRITOS AVE W-,0,0,0.0,1.16,1.16,0.0,0.0,0.2800000000000002,0.3233333333333333,0.2800000000000002,0.3233333333333333,0.099,0.09900000000000002,21.21,18.37,21.21,18.37,1.0,0.0,0.0,4.0,4.0,0.396,0.017444444444444446,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.06349206349206349,0.0,0.0,6748.0,2380.0,0.03277310924369748,0.9672268907563024,2.9313640312771505,14.747334558436314,5.030877912495613,5.201342064178784,0.0,0.0,0.0,0.0,384.0,462.0,,,,4.0,6.0,,0.0,0.0,35.89187952310606,0.2758433147695565,154.42121927845483,7.502340294197402,113.439247557691,18.166497987780982,0.18760257631845534,84.58864924432388,7.038894403109393,0.0069504778453518675,0.01216333622936577,0.6333622936576889,0.1155516941789748,0.2389226759339705,,,,,,,,15.774192523243912,0.0,24.8,1.6493018259999999,0,0.0,0.0,0.0,0.0,423.0,,,,,,,,,,0.0,1.3689864474121438,0.0,1.9459101490553132,3.250374491927572,0.0,0.0,0.0,0.0,0.0,4.1588830833596715,0.0,0.0,,,0.0,0.0,3.6079914597036615,0.24360738331504367,5.046138974805367,2.1403414543293784,1.0986122886681098,,0.0,,1.7968925909370752,4.740044093166333,1.8247657305908551,2.9531638584589555,0.17193663325376338,6.137727054086234,6.049733455231958,5.953243334287785,1.6094379124341003,0.6766248813853356,0.0,0.0,0.6931471805599453,4.4495526720693,2.0842915616841555,0.9742961433991584,0.0,0.0,0.017294036789375637,0.33361100434018065,2.756671116564892,0.0,2.8198415459760198,0.0,2.9637254774189046,3.100542637906336,0.28015380603098927,0.24686007793152598,0.006926434617869162,0.012089957277918355,0.49064064710211214,0.10934907552802375,0.21424219225235858,2.9637254774189046,3.100542637906336,0.28015380603098927,0.24686007793152598,7.7752758464868625,8.817149624743406,0.03224752346045985,0.061557892999433365,,,,0.0944006754214843,0,0,0,0,0
5935,2009-10-01,1,SFMTA,K-OWL,0,123,22,2.0,1,0,0.0,1.0,5808,,3,BALBOA PARK STATION,,2.0,OCEAN AVE & VICTORIA ST,OCEAN AVE&VICTORIA ST SW-,0,0,0.0,1.0266666666666666,1.0666666666666669,0.0,0.04,0.47,0.3333333333333333,0.47,0.37333333333333335,0.157,0.157,20.04,25.23,20.04,25.23,1.0,0.0,0.0,4.0,4.0,0.628,0.02744444444444445,,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,63.0,0.06349206349206349,0.0,0.0,6748.0,2380.0,0.03277310924369748,0.9672268907563024,2.9313640312771505,14.747334558436314,5.030877912495613,5.201342064178784,0.0,0.0,0.0,0.0,429.0,403.0,,,,1.0,82.0,,200.0,0.0,48.725085371932586,9.6721470560832,184.545809429287,103.64338030090117,140.67907231145864,19.29651505689853,23.89800189796731,96.1065195236141,64.7266903601929,0.0069504778453518675,0.01216333622936577,0.6333622936576889,0.1155516941789748,0.2389226759339705,,,,,,,,20.4176894768418,5.346540986657752,24.8,1.633249791,0,0.0,0.0,0.0,0.0,416.0,,,,,,,,,,0.0,1.3689864474121438,5.303304908059076,4.418840607796598,3.250374491927572,0.0,0.0,0.0,0.0,0.0,4.1588830833596715,0.0,0.0,,,0.03922071315328133,0.0,3.906509541620062,2.367637268696321,5.223301802661363,4.650558191285948,1.0986122886681098,,0.0,,1.7968925909370752,4.953564445679699,1.8247657305908551,3.0104491992364406,3.214787555189301,6.0014148779611505,6.0330862217988015,6.063785208687608,0.6931471805599453,0.6766248813853356,0.0,0.0,0.6931471805599453,4.575808515408049,4.185505088964463,0.9682187453649108,0.0,0.0,0.02707459725928213,0.4873522675803486,2.756671116564892,0.0,3.064217191640405,1.847909937976624,3.2669037938787824,3.046425387869509,0.28768207245178085,0.3852624007906449,0.006926434617869162,0.012089957277918355,0.49064064710211214,0.10934907552802375,0.21424219225235858,3.2669037938787824,3.046425387869509,0.3172408746933253,0.3852624007906449,7.7752758464868625,8.817149624743406,0.03224752346045985,0.061557892999433365,,,,0.14583044821153954,0,0,0,0,0
5936,2009-10-01,1,SFMTA,K-OWL,0,124,22,2.0,1,0,0.0,1.0,5793,,3,BALBOA PARK STATION,,2.0,OCEAN AVE & JULES AVE,OCEAN AVE&JULES AVE SW-NS,0,0,0.0,1.1333333333333333,1.1333333333333333,0.0,0.0,0.5299999999999999,0.6,0.5299999999999999,0.6,0.17799999999999996,0.17800000000000002,20.15,17.8,20.15,17.8,1.0,0.0,0.0,4.0,4.0,0.7119999999999999,0.041666666666666664,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.06349206349206349,0.0,0.0,9314.0,2378.0,0.07569386038687972,0.9243061396131202,4.237488626023658,45.88965645983591,10.829446521228185,11.716298374649966,0.0,0.0,0.0,0.0,856.0,740.0,,,,1.0,168.0,,0.0,0.0,72.7246197193025,10.137054296940589,344.5807030932872,137.74721989453906,243.41958454619652,43.54620771061653,31.850803084475714,201.91829052481503,76.75659846083664,0.04777070063694268,0.0345768880800728,0.31892629663330296,0.41128298453139217,0.2352138307552321,,,,,,,,26.39158513855309,19.00276405228613,30.7,1.595735027,0,0.0,0.0,0.0,0.0,798.0,,,,,,,,,,0.0,1.655842113603637,0.0,5.1298987149230735,3.456316680883235,0.0,0.0,0.0,0.0,0.0,4.1588830833596715,0.0,0.0,,,0.0,0.0,4.300336796591089,2.4102777737641308,5.845226199414092,4.93265371562969,1.0986122886681098,,0.0,,2.4705918908626745,5.498886357254693,2.542884507278614,3.7965270259527175,3.4919761916477996,6.608000625296087,6.683360945766275,6.75343791859778,0.6931471805599453,0.6545654558089067,0.0,0.0,0.6931471805599453,5.312803388283027,4.353583415121781,0.9538697239097247,0.0,0.0,0.0408219945202552,0.5376622777195502,3.847797106562306,0.0,3.31023585449392,2.9958704666191958,2.9338568698359038,3.0516399054922867,0.47000362924573563,0.425267735404344,0.046664764857118624,0.03399253934691464,0.27681799395808887,0.3444992087729174,0.21124409740446917,2.9338568698359038,3.0516399054922867,0.47000362924573563,0.425267735404344,7.774435510302958,9.13938128303569,0.07296590488806087,0.061557892999433365,,,,0.16381808522939492,0,0,0,0,0
